Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Tunisia,TUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4022.237688257,4142.49443137775,4220.38983542652,4302.48654422817,4308.41559599821,4310.56745008014,4343.43987763926,4408.36602348828,4405.00534528286,..
Tunisia,TUN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,69.801399230957,63.5700988769531,63.4906005859375,..,67.2292022705078,66.092903137207,66.5831985473633,..,..,..
Tunisia,TUN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,47.8185997009277,52.4561004638672,52.75830078125,..,50.6479988098145,51.7344017028809,51.2512016296387,..,..,..
Tunisia,TUN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,53.8498992919922,53.8368988037109,52.6372985839844,..,52.0283012390137,51.8843002319336,51.1566009521484,..,..,..
Tunisia,TUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,79.6539077758789,80.21875,..,79.0364303588867,..,..,..,..,..,..
Turkey,TUR,"Population ages 15-64, total",SP.POP.1564.TO,48503882,49411869,50355273,51306117,52246673,53181802,54128645,55045040,55883570,..
Turkey,TUR,"Labor force, total",SL.TLF.TOTL.IN,26285363,26780195,27839270,28689600,29780340,30831360,31954592,32826049,33368843,33817015
Turkey,TUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11678.1307870247,12039.2956914658,12842.1637569178,13277.7607681612,13853.0971344428,14062.7337876828,14874.7825351831,15068.9823831676,14998.9761882768,..
Turkey,TUR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,78.3702011108398,78.0912017822266,79.1811981201172,79.0404968261719,79.5858001708984,79.5363006591797,80.0106964111328,79.2755966186523,79.1555023193359,..
Turkey,TUR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,56.9790000915527,56.5414009094238,57.6133995056152,58.5139007568359,59.057300567627,59.6178016662598,60.013500213623,60.276798248291,59.2205009460449,..
Turkey,TUR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,49.1609001159668,49.0148010253906,49.3193016052246,49.3456001281738,49.6053009033203,50.0951995849609,50.5962982177734,51.046501159668,50.0998992919922,..
Turkey,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.106086730957,94.9197463989258,95.2566604614258,95.4396286010742,95.6014175415039,96.1673278808594,96.1505279541016,..,..,..
Turkmenistan,TKM,"Population ages 15-64, total",SP.POP.1564.TO,3445482,3500852,3546355,3592393,3644217,3681338,3731671,3788522,3841518,..
Turkmenistan,TKM,"Labor force, total",SL.TLF.TOTL.IN,2323971,2371490,2413879,2456077,2500114,2532460,2571947,2614576,2653050,2687113
Turkmenistan,TKM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5006.27301039207,5462.9172897914,5909.66311954417,6399.16881339479,6693.93200166062,6987.06817665438,7318.06550054699,7647.93580378613,..,..
Turkmenistan,TKM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,99.6999969482422,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3217.84629988041,3063.87414564206,3169.27827309751,3178.33484593657,3429.23353287738,3493.64016677694,3590.29247132932,3635.91988477491,3943.35639480432,..
Tuvalu,TUV,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,87.3275985717773,..,..,..,..
Tuvalu,TUV,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,69.0351028442383,..,..,..,..
Tuvalu,TUV,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,54.8166999816895,..,..,..,..
Tuvalu,TUV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Population ages 15-64, total",SP.POP.1564.TO,16468570,17068306,17709918,18405769,19162283,19992163,20893967,21843695,22815413,..
Uganda,UGA,"Labor force, total",SL.TLF.TOTL.IN,12149266,12606240,13061480,13549586,14078249,14657926,15285775,15935453,16658774,17383132
Uganda,UGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,864.537900031243,869.601494956259,872.123597456856,886.437003063322,900.388985351922,909.59796695295,910.269754897399,930.99878677016,956.943460278508,..
Uganda,UGA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,90.2838973999023,93.9400024414063,..,..,..,64.094596862793,..,..,..
Uganda,UGA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,59.0236015319824,80.1999969482422,..,..,..,16.0340003967285,..,..,..
Uganda,UGA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,67.1670989990234,84.7900009155273,..,..,..,15.4187002182007,..,..,..
Uganda,UGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,70.1982192993164,..,..,..,..,..,76.5274963378906,..,..
Ukraine,UKR,"Population ages 15-64, total",SP.POP.1564.TO,31986098,31831484,31674445,31410584,31186380,30905274,30581925,30233050,29895750,..
Ukraine,UKR,"Labor force, total",SL.TLF.TOTL.IN,21629151,21413103,21571143,20941076,20945249,20755122,20610189,20432109,20203893,19967119
Ukraine,UKR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3138.46513682261,3153.7354536996,3160.08051762368,3123.90008935853,2828.88506924235,2903.79540928151,2988.50421463927,3106.03903618704,3224.93516522753,..
Ukraine,UKR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,73.129997253418,73.5400009155273,72.5100021362305,72.1500015258789,72.9256973266602,67.6945037841797,..
Ukraine,UKR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,58.6599998474121,58.3699989318848,58.4599990844727,34.9799995422363,69.3197021484375,65.6942977905273,..
Ukraine,UKR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,21.1800003051758,20.5799999237061,19.8700008392334,..,41.7934989929199,34.3348007202148,..
Ukraine,UKR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,99.9743499755859,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Population ages 15-64, total",SP.POP.1564.TO,7679367,7826615,7855949,7847455,7864456,7921963,8012977,8120005,8220028,..
United Arab Emirates,ARE,"Labor force, total",SL.TLF.TOTL.IN,6473048,6576816,6583303,6572188,6600371,6612725,6676278,6752973,6840917,6922233
United Arab Emirates,ARE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,34634.8621429885,35416.8917844949,36978.8330410358,38495.0463523453,40247.7471408685,41045.1111167209,41460.2834462501,41327.3827625282,41420.4830318379,..
United Arab Emirates,ARE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,81.4269027709961,77.5675964355469,..,..
United Arab Emirates,ARE,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,74.9925003051758,74.1050033569336,..,..
United Arab Emirates,ARE,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,80.6038970947266,80.8162994384766,..,..
United Arab Emirates,ARE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,93.2271423339844,..,..,..,..,..
United Kingdom,GBR,"Population ages 15-64, total",SP.POP.1564.TO,41523732,41622578,41706559,41823572,41980393,42156712,42326458,42485474,42637412,..
United Kingdom,GBR,"Labor force, total",SL.TLF.TOTL.IN,32228976,32584504,32898627,33194855,33481424,33801224,34014019,34329233,34530463,34699630
United Kingdom,GBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,39731.4892839944,40039.7002444533,40623.3596766643,41376.754247755,42017.1410723715,42499.776417239,43010.706337795,43324.049759059,43688.4374548362,..
United Kingdom,GBR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,85.0254974365234,83.6757965087891,84.0687026977539,83.6878967285156,83.7642974853516,83.7707977294922,83.8199996948242,83.9393005371094,84.5146026611328,..
United Kingdom,GBR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,76.0425033569336,74.7169036865234,74.4410018920898,74.2975006103516,74.1939010620117,74.2428970336914,74.2947998046875,74.5802001953125,74.8198013305664,..
United Kingdom,GBR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,59.3008995056152,56.617000579834,56.6416015625,56.959300994873,56.8917999267578,58.5508003234863,59.3275985717773,60.5234985351563,60.4859008789063,..
United Kingdom,GBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,207885093,209059763,210066008,211084681,212046899,212957120,213587340,213925776,214146999,..
United States,USA,"Labor force, total",SL.TLF.TOTL.IN,156975333,158636184,158755710,159532062,160596354,162547573,164268059,165483017,165890069,166499849
United States,USA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,48866.0532770682,49603.2534736283,50171.2371330963,51028.8248952647,52116.7388127741,52555.5180315007,53382.7648234859,54659.1982683462,55670.235709196,..
United States,USA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,76.0052032470703,75.5871963500977,74.9710006713867,74.3520965576172,73.8436965942383,73.5598983764648,73.2503967285156,73.1745986938477,73.1251983642578,..
United States,USA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,59.6041984558105,58.8539009094238,58.1940994262695,57.7075004577637,57.3680000305176,57.4766998291016,57.4785003662109,57.2184982299805,57.3591995239258,..
United States,USA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,40.9205017089844,40.8730010986328,40.7948989868164,40.8452987670898,41.0429000854492,41.2580986022949,41.4234008789063,41.9889984130859,42.1861991882324,..
United States,USA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Population ages 15-64, total",SP.POP.1564.TO,2155414,2166597,2177013,2187511,2198416,2207432,2217418,2227471,2236304,..
Uruguay,URY,"Labor force, total",SL.TLF.TOTL.IN,1732530,1730349,1726790,1750156,1749234,1750871,1748271,1749881,1762838,1774616
Uruguay,URY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12574.9035699501,12981.1401108822,13541.2071089583,13934.5761685583,13938.7900684076,14124.1438572024,14437.384691164,14617.4640000784,14597.3080963001,..
Uruguay,URY,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,83.9914016723633,82.9955978393555,82.7660980224609,83.9264984130859,82.7967987060547,83.1579971313477,83.2649002075195,83.0483016967773,76.9279022216797,..
Uruguay,URY,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,81.605598449707,80.5560989379883,79.7631988525391,80.0400009155273,79.4495010375977,78.3585968017578,77.4041976928711,76.8266983032227,71.9903030395508,..
Uruguay,URY,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,65.7293014526367,64.779899597168,64.5009002685547,65.1544036865234,64.0771026611328,63.8368988037109,63.1827011108398,62.5679016113281,59.4227981567383,..
Uruguay,URY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.3358993530273,98.3959426879883,98.3638687133789,98.4359283447266,98.5238723754883,98.5614700317383,98.61572265625,98.703857421875,..,..
Uzbekistan,UZB,"Population ages 15-64, total",SP.POP.1564.TO,19578460,19980914,20389210,20787251,21153834,21487722,21770618,22045919,22367054,..
Uzbekistan,UZB,"Labor force, total",SL.TLF.TOTL.IN,13266134,13571417,13887642,14203629,14502140,14786980,15042030,15289417,15555948,15766496
Uzbekistan,UZB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1714.89056291696,1814.46719583956,1921.83330420162,2025.35389574063,2138.56692535955,2229.78404567058,2290.38132978901,2373.53751794767,2458.99427136333,..
Uzbekistan,UZB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.9948577880859,99.9805526733398,99.9838333129883,99.986572265625,..,99.9928894042969,..,..
Vanuatu,VUT,"Population ages 15-64, total",SP.POP.1564.TO,140046,144093,148206,151869,155095,159760,164065,168325,172952,..
Vanuatu,VUT,"Labor force, total",SL.TLF.TOTL.IN,104119,106959,109953,112760,115560,118971,122043,125122,128427,131943
Vanuatu,VUT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2923.42028826041,2893.09572537593,2868.03541623451,2853.48005807447,2781.7855956124,2803.89754973204,2854.00034641625,2862.02119108734,2874.58685654796,..
Vanuatu,VUT,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,84.6999969482422,..,..,..,87.5063095092773,..,..
"Venezuela, RB",VEN,"Population ages 15-64, total",SP.POP.1564.TO,18688529,19030841,19334329,19544721,19629812,19441565,19128953,18784786,18530950,..
"Venezuela, RB",VEN,"Labor force, total",SL.TLF.TOTL.IN,12931945,13092390,13340802,13481826,13520458,13271796,12945078,12554309,12364879,12259021
"Venezuela, RB",VEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,14179.192314908,14735.0935364906,14721.8559547003,14025.3575647702,..,..,..,..,..,..
"Venezuela, RB",VEN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,70.2757034301758,70.124397277832,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,62.9546012878418,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,62.6456985473633,61.6279983520508,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.7702178955078,..,..,..,96.6052169799805,97.1270904541016,..,..,..,..
Vietnam,VNM,"Population ages 15-64, total",SP.POP.1564.TO,62383848,63212277,63946323,64593718,65162932,65676647,66096018,66450585,66783127,..
Vietnam,VNM,"Labor force, total",SL.TLF.TOTL.IN,52620771,53347074,54667903,55355047,55760129,55991171,56565992,56915235,57364650,57790281
Vietnam,VNM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1385.89038466892,1443.49261488872,1505.81094882914,1579.189101937,1667.1718910463,1752.53194613377,1852.96303732618,1964.4759908863,2082.24369434234,..
Vietnam,VNM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,86.745002746582,87.1203002929688,87.2660980224609,87.7848968505859,87.7432022094727,87.5311965942383,87.6436004638672,87.6495971679688,87.152702331543,..
Vietnam,VNM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,72.6781005859375,74.8538970947266,75.5087966918945,75.7282028198242,75.0229034423828,75.4505996704102,75.6466979980469,75.7762985229492,75.3958969116211,..
Vietnam,VNM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,79.2990036010742,78.405403137207,79.5893020629883,79.6910018920898,79.9021987915039,78.9367980957031,77.8584976196289,77.765998840332,70.1063995361328,..
Vietnam,VNM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,95.0003814697266,..,..
Virgin Islands (U.S.),VIR,"Population ages 15-64, total",SP.POP.1564.TO,70500,69663,68774,67880,67016,66403,65820,65254,64652,..
Virgin Islands (U.S.),VIR,"Labor force, total",SL.TLF.TOTL.IN,54028,53707,53360,53013,52702,52513,52316,52142,51887,51712
Virgin Islands (U.S.),VIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,36798.6990347292,31301.001725378,29516.0016331562,29303.724101789,29408.0551252719,29729.2217910517,29290.7849834333,..,..,..
Virgin Islands (U.S.),VIR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Population ages 15-64, total",SP.POP.1564.TO,2151657,2223568,2295471,2366876,2437393,2504859,2567892,2646385,2725767,..
West Bank and Gaza,PSE,"Labor force, total",SL.TLF.TOTL.IN,922984,962633,997642,1039013,1120554,1150479,1190006,1214123,1260102,1304301
West Bank and Gaza,PSE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2580.36978854332,2675.67754197823,2670.12717720378,2603.521013627,2631.81198484783,2694.5225262147,2724.41452900114,2680.3181226718,..,..
West Bank and Gaza,PSE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,76.4849014282227,75.1772994995117,75.1032028198242,72.8115005493164,77.1544036865234,76.9672012329102,77.2360000610352,74.0764999389648,74.0660018920898,..
West Bank and Gaza,PSE,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,36.4435997009277,36.5807991027832,36.2738990783691,36.9311981201172,38.7238006591797,38.2391014099121,37.6674003601074,37.3620986938477,37.6730003356934,..
West Bank and Gaza,PSE,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,39.1623992919922,39.5265998840332,39.7915000915527,40.3483009338379,41.5764007568359,41.0754013061523,41.3039016723633,40.7327003479004,40.8926010131836,..
West Bank and Gaza,PSE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.2672424316406,95.9062194824219,96.2848968505859,96.4283905029297,96.6907272338867,96.9302291870117,..,97.2186126708984,..,..
"Yemen, Rep.",YEM,"Population ages 15-64, total",SP.POP.1564.TO,13123470,13583402,14039868,14501867,14974550,15434302,15906756,16389264,16877312,..
"Yemen, Rep.",YEM,"Labor force, total",SL.TLF.TOTL.IN,5317446,5408994,5504702,5604445,5845660,6080279,6312623,6545429,6734980,6923963
"Yemen, Rep.",YEM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1133.12659096798,1128.68627294681,1151.42022089425,1119.14729376707,785.338458415123,694.152434250984,643.164001955252,632.909430329521,..,..
"Yemen, Rep.",YEM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,85.3580017089844,..,..,..,..,..,..
"Yemen, Rep.",YEM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,55.0201988220215,..,..,..,..,..,..
"Yemen, Rep.",YEM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,37.2742004394531,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Population ages 15-64, total",SP.POP.1564.TO,7122636,7372139,7637337,7919582,8218961,8523910,8848831,9190250,9541751,..
Zambia,ZMB,"Labor force, total",SL.TLF.TOTL.IN,5638639,5786679,5988958,6201159,6423437,6650519,6888188,7134980,7401485,7675156
Zambia,ZMB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1525.56249353769,1591.31955709811,1620.12451567255,1644.10671240558,1641.00698479925,1652.59805540614,1660.76114487421,1678.16912404773,1658.13543413984,..
Zambia,ZMB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,73.9357986450195,76.8527984619141,..,..
Zambia,ZMB,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,44.3832015991211,44.8246002197266,..,..
Zambia,ZMB,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,31.5860004425049,32.7750015258789,..,..
Zambia,ZMB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,86.7479629516602,..,..
Zimbabwe,ZWE,"Population ages 15-64, total",SP.POP.1564.TO,7114890,7215004,7321271,7430911,7543265,7642793,7759872,7892282,8034689,..
Zimbabwe,ZWE,"Labor force, total",SL.TLF.TOTL.IN,6194817,6285165,6385719,6486479,6587744,6686030,6792647,6907202,7039493,7176754
Zimbabwe,ZWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1066.42626547202,1223.20343166571,1225.55811171109,1232.86486526016,1234.10335223099,1224.30992212084,1263.32132215801,1305.78329453795,1183.09882268225,..
Zimbabwe,ZWE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,91.4450988769531,..,..,94.0250015258789,..,..,..,..,39.9706993103027,..
Zimbabwe,ZWE,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,65.811897277832,..,..,80.0522003173828,..,..,..,..,48.4611015319824,..
Zimbabwe,ZWE,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,82.2277984619141,..,..,85.0998001098633,..,..,..,..,40.8708992004395,..
Zimbabwe,ZWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,83.5827102661133,..,..,88.6934204101563,..,..,..,..,..,..
Arab World,ARB,"Population ages 15-64, total",SP.POP.1564.TO,226143306,231927215,237528426,242991667,248365376,253159513,258053169,263047869,268157877,..
Arab World,ARB,"Labor force, total",SL.TLF.TOTL.IN,117309385,120706583,124393869,126810652,128899978,131292681,132613483,135265885,138180908,141049623
Arab World,ARB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6020.48689375278,6274.11113550431,6333.02744704597,6350.83801415886,6418.02869355086,6506.27123105203,6454.45957130071,6465.47439343427,6437.1668499443,..
Arab World,ARB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,71.0606079101563,74.4356918334961,74.0435791015625,75.7138900756836,73.4993896484375,74.8407974243164,75.7668228149414,72.8690872192383,73.1142501831055,..
Caribbean small states,CSS,"Population ages 15-64, total",SP.POP.1564.TO,4572902,4625875,4676979,4725564,4771270,4810378,4847980,4882863,4913718,..
Caribbean small states,CSS,"Labor force, total",SL.TLF.TOTL.IN,3076050,3116385,3182365,3219871,3258646,3318981,3365700,3377342,3406886,3434007
Caribbean small states,CSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,9118.6404697585,9165.28919428356,9168.58090162387,9150.60413177278,9192.77242433183,8987.19191213401,8921.68447220556,8985.89737538208,9012.59871648237,..
Caribbean small states,CSS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,91.0886917114258,91.107292175293,91.1765213012695,91.349479675293,91.4435577392578,..,..,..,..,..
Central Europe and the Baltics,CEB,"Population ages 15-64, total",SP.POP.1564.TO,72488104,72020323,71528987,70969501,70314828,69649993,68876083,68088609,67375470,..
Central Europe and the Baltics,CEB,"Labor force, total",SL.TLF.TOTL.IN,48966655,49231069,49287272,49600636,49521863,49443314,49832019,49724200,49355626,48944428
Central Europe and the Baltics,CEB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,13015.3170739998,13146.2571114107,13339.4318029872,13774.2801672504,14348.2946158273,14823.2122457231,15571.5700152878,16291.2653327143,16918.5850183813,..
Central Europe and the Baltics,CEB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,78.3410856721915,78.2066592554741,78.3133928879625,78.0944453989966,78.4568881390502,78.4671660048058,78.6487112437716,78.7839415388363,78.8129339116856,..
Central Europe and the Baltics,CEB,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,63.2627391036221,63.1967518804855,62.7399879053636,62.6014218407797,62.2510842098683,61.8872471142287,62.1382787634631,61.7445550872577,61.0427962696494,..
